symbol,avg_daily_return,volatility,n_days,annual_return,annual_volatility
HON,0.00045817936576253616,0.011347725172005,251,0.11500302080639657,0.17978177747318644
HOOD,0.005137553045643033,0.03852427833050484,251,1.2895258144564012,0.6103393525264755
HPE,0.0013236859436652683,0.024326203980673408,251,0.33224517185998237,0.3853995514105355
HPQ,0.0006944590954336726,0.02042075644588311,251,0.1743092329538518,0.3235256261091866
HRL,9.907147970341791e-05,0.016615631781890038,251,0.024866941405557896,0.2632411139950405
HSIC,-0.00021528254680158376,0.01646183064597517,251,-0.05403591924719753,0.26080444574893386
HST,-0.0001674434452386014,0.014390058176238393,251,-0.042028304754888945,0.2279813969454457
HSY,-0.0002668479200240179,0.01552601361542318,251,-0.0669788279260285,0.2459783157015325
HUBB,0.0012248056065297355,0.018678442721494038,251,0.30742620723896363,0.2959221854601874
HUM,-0.002065341728180372,0.025813923537053016,251,-0.5184007737732733,0.408969461870421
HWM,0.003073920880774421,0.021703225411678597,251,0.7715541410743796,0.34384375566644076
IBKR,0.0030999407130974533,0.016555876415383603,251,0.7780851189874608,0.2622944109474032
IBM,0.0014790902298680594,0.014741910831467114,251,0.3712516476968829,0.233555791355502
ICE,0.000753965316845526,0.010077926292857383,251,0.18924529452822703,0.1596643798391827
IDXX,-0.0009740773586845191,0.017061377016295887,251,-0.2444934170298143,0.2703030466138693
IEX,2.8353769738335704e-05,0.013105526704475323,251,0.007116796204322262,0.20763059114839189
IFF,0.00035327019896789575,0.016234119007747,251,0.08867081994094184,0.2571968149285305
INCY,0.0003894239618312891,0.018850595602421506,251,0.09774541441965356,0.29864960002664376
INTC,-0.0028552299277746565,0.03217258346850157,251,-0.7166627118714388,0.509709580924729
INTU,0.00034070054802019307,0.0176602149518457,251,0.08551583755306846,0.2797904237612395
INVH,-0.00010681894609786019,0.012511543142892299,251,-0.02681155547056291,0.19822012174834894
IP,0.0019030480795176712,0.019730913938861873,251,0.4776650679589355,0.3125964653999725
IQV,-0.0004583774581013345,0.018892699598318612,251,-0.11505274198343496,0.29931665277125724
IR,0.0007945193750104981,0.016380534971282962,251,0.199424363127635,0.25951648003990313
IRM,0.001959470111319044,0.017153174851648797,251,0.49182699794108004,0.27175739783913966
ISRG,0.0019535814522940683,0.01679413217542304,251,0.4903489445258111,0.2660690920736951
IT,0.0005070881282120076,0.01402228254374001,251,0.1272791201812139,0.2221547351326445
ITW,2.9267535554949366e-05,0.009753001874516047,251,0.007346151424292291,0.1545166089345825
IVZ,0.00031855886979809854,0.01887481428260292,251,0.07995827631932273,0.29903329608070495
J,0.0010058013978742246,0.01297007001843006,251,0.25245615086643036,0.20548455364583382
JBHT,-0.00036222170670520176,0.016784072733345284,251,-0.09091764838300564,0.26590972053889717
JBL,0.0007605517911902803,0.023722012414342856,251,0.19089849958876037,0.37582735680036033
JCI,0.0015045856708692839,0.01614584115078295,251,0.37765100338819024,0.2557982306487778
JKHY,0.00036081459015165166,0.011026776344689163,251,0.09056446212806457,0.1746969917757742
JNJ,-0.00023331362520005966,0.00945355043883096,251,-0.05856171992521497,0.14977240597246136
JPM,0.0015238627204208033,0.01481534358396136,251,0.38248954282562164,0.2347191849492007
KDP,1.1222929176770692e-05,0.010885344185319753,251,0.002816955223369444,0.1724562849717328
KEY,0.001060703161328448,0.02116208803399798,251,0.2662364934934405,0.3352705272755552
KEYS,0.0003232523012407551,0.019848734308168914,251,0.08113632761142953,0.3144630910976783
KHC,-0.0005979829376466056,0.012287329262652427,251,-0.150093717349298,0.19466790583611232
KIM,0.0006481295703345626,0.013050178520040192,251,0.16268052215397522,0.20675371099604117
KKR,0.0026105053689897415,0.02007882450977072,251,0.6552368476164251,0.3181084054488918
KLAC,0.0008752563977299389,0.027101344210308263,251,0.21968935583021465,0.4293660412275381
KMB,0.00048076956076259107,0.011355086778293385,251,0.12067315975141035,0.17989840725083112
KMI,0.0020087483252509038,0.01173242900316975,251,0.5041958296379768,0.1858766323907314
KO,0.0003112050506187835,0.008021300748057156,251,0.07811246770531466,0.12708130345722127
KR,0.0013024775029791347,0.014193286193941246,251,0.3269218532477628,0.224863942460244
KVUE,0.00024971216894343316,0.016673756429059907,251,0.06267775440480172,0.2641619815896295
L,0.0008006079892817072,0.010476255074429733,251,0.2009526053097085,0.1659750945669657
LDOS,0.0013224855046982862,0.016085185074420773,251,0.3319438616792698,0.2548372576733445
LEN,-6.864614125657948e-05,0.019585872018695435,251,-0.01723018145540145,0.3102985692295598
LH,9.000753511764272e-05,0.013773038774673676,251,0.022591891314528323,0.21820597120439852
LHX,0.00016010399905730388,0.011835097458316223,251,0.040186103763383274,0.1875032066227365
LII,0.0014721979070764092,0.01743890263372822,251,0.3695216746761787,0.2762841772382774
LIN,0.0001776491464796022,0.009148426449081395,251,0.04458993576638015,0.14493833285248336
LITE,0.002516764966060938,0.03469195657619685,251,0.6317080064812954,0.5496239574675277
LLY,0.0012633277738919428,0.019085083754414107,251,0.31709527124687764,0.3023645910158187
LMT,0.00041266020048717674,0.010713316235591928,251,0.10357771032228136,0.16973084968771351
LNT,0.0007283784352231601,0.011147635077824009,251,0.1828229872410132,0.17661175420937136
LOW,0.0006540722318161606,0.013904203314370598,251,0.1641721301858563,0.22028400832027262
LRCX,0.00026615243603277165,0.027191642233514862,251,0.06680426144422569,0.43079663095969395
LULU,-0.0008071240503696665,0.024580910449162257,251,-0.2025881366427863,0.38943486077384404
LUV,0.0010213700872822445,0.023018594555391937,251,0.25636389190784337,0.364683122068578
LVS,0.00024062837358025806,0.01840340458973321,251,0.060397721768644774,0.29156476197209896
LYB,-0.0007542375070932887,0.011729188594922604,251,-0.1893136142804155,0.18582529466924272
LYV,0.0015115310778611043,0.016762423313741656,251,0.37939430054313716,0.2655667292275456
MA,0.0009562179217267677,0.009990510003953113,251,0.2400106983534187,0.15827944536455418
MAA,0.0007631176807022658,0.01261610188528222,251,0.19154253785626874,0.19987664376243466
MAR,0.001042038491264285,0.013398073413634302,251,0.26155166130733554,0.21226540266958419
MAS,0.0005205218806963728,0.015212778756868902,251,0.13065099205478958,0.24101574225321024
MCD,6.152888775525548e-05,0.011246939201248004,251,0.015443750826569127,0.1781850274028063
MCHP,-0.0012611196404198402,0.023966278853615915,251,-0.3165410297453799,0.37969726499463835
MCK,0.0008922532098501695,0.016293184618210187,251,0.22395555567239256,0.2581325901853025
MCO,0.0009671269291189456,0.012491711223895348,251,0.24274885920885536,0.19790592506188248
MDLZ,-0.0006817211581857968,0.010632456105493895,251,-0.171112010704635,0.16844978430276739
MDT,4.926937011609124e-05,0.011009769658349754,251,0.012366611899138902,0.17442755519243405
MET,0.0009958722253740056,0.01375321121994468,251,0.2499639285688754,0.2178918436609399
META,0.0023651079059692935,0.02297901011578584,251,0.5936420843982927,0.3640559866026768
MGM,-0.000858149890408562,0.020975246139395953,251,-0.21539562249254907,0.33231039496631676
MKC,0.0005505161086670077,0.013857764175816254,251,0.13817954327541893,0.21954827399933396
MLM,0.00032927372723463594,0.01460572947870935,251,0.08264770553589362,0.2313982729730606
MMM,0.0016981562660804703,0.02117364518605867,251,0.426237222786198,0.33545362699893627
MNST,-0.00032391226920567336,0.014639298628686162,251,-0.08130197957062402,0.23193010832857167
MO,0.001302908306985487,0.01109891294031357,251,0.32702998505335723,0.17583985038273225
MOS,-0.0012462171370135045,0.02041011275668166,251,-0.3128005013903896,0.3233569983591747
MPC,-9.725630568765775e-05,0.01859491759472951,251,-0.024411332727602097,0.2945988985876391
MPWR,0.000527913998330703,0.03395111728298829,251,0.13250641358100645,0.5378868557192764
MRK,-0.0003217503761122571,0.013130505476367568,251,-0.08075934440417654,0.20802632931985937
MRNA,-0.0032557974584606557,0.03722956637430609,251,-0.8172051620736246,0.5898272575230264
MRSH,0.0005368462293013078,0.008749799218957643,251,0.13474840355462825,0.1386228898104134
MS,0.0014401952201747734,0.01649650269337567,251,0.3614890002638681,0.2613537542857386
MSCI,0.0004994436862778796,0.017138625917104532,251,0.12536036525574779,0.2715268993671497
MSFT,0.0006188804647486674,0.012567017677759407,251,0.15533899665191553,0.19909900366800554
MSI,0.0016705693955564754,0.010921025745823269,251,0.4193129182846753,0.17302158720395153
MTB,0.0014803290564358114,0.01737805024661146,251,0.37156259316538864,0.2753200941155801
MTD,0.0002352512241788024,0.020481957954074852,251,0.059048057268879406,0.3244952403499241
MU,0.0006310028550935338,0.03250353814444229,251,0.158381716628477,0.514952889076963
NCLH,0.0018375873028403612,0.031302873319521876,251,0.46123441301293067,0.49593078084806014
NDAQ,0.001344661940568955,0.01161058729987401,251,0.3375101470828077,0.18394629678100863
NDSN,-0.0007041322631169132,0.014596090968258795,251,-0.17673719804234522,0.23124557024941078
NEE,0.000848928199881439,0.015977195783987968,251,0.2130809781702412,0.25312638555688066
NEM,-6.695898937333502e-06,0.02320822716826953,251,-0.0016806706332707089,0.36768746767029603
NFLX,0.002735739593456712,0.01858861248509381,251,0.6866706379576347,0.2944990068648235
NI,0.001418865727670194,0.009801156709402226,251,0.3561352976452187,0.15527952499736508
NKE,-0.0010798187341712836,0.02016352259797821,251,-0.2710345022769922,0.319450275525556
NOC,0.00012324790967410107,0.01129470296892283,251,0.030935225328199367,0.17894174779576938
NOW,0.00195388987754156,0.021363953866984663,251,0.4904263592629316,0.3384686835328977
NRG,0.0025990126129334557,0.022519842509159976,251,0.6523521658462974,0.3567814036156867
NSC,0.00022116006076866414,0.017427877026617935,251,0.0555111752529347,0.2761094987706584
NTAP,0.0014567702348065564,0.020095511231375752,251,0.36564932893644564,0.31837277283749876
NTRS,0.0009943889670236772,0.014728030331070618,251,0.24959163072294296,0.23333588287202411
NUE,-0.0013491341532976928,0.020937330222743786,251,-0.3386326724777209,0.33170969387539956
NVDA,0.004633669274972022,0.03307853129675585,251,1.1630509880179773,0.524062493811916
NVR,0.0007463673296866911,0.014753720963740578,251,0.18733819975135946,0.23374289903921247
NWS,0.0008016089907206371,0.013112234556855843,251,0.20120385667087992,0.20773686351626458
NWSA,0.0005921718224918881,0.012918397780855902,251,0.14863512744546392,0.2046659114443099
